annee,semaine,mois,date_debut,date_fin,categorie,prix,variation,unite,source
2023,44,,2023-10-30,2023-11-05,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,722.3,13,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S44.csv
2023,45,,2023-11-06,2023-11-12,ENTREE ABATTOIR,6.72,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S45.csv
2023,45,,2023-11-06,2023-11-12,NON ELEVES AU PIS,6.67,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S45.csv
2023,45,,2023-11-06,2023-11-12,ELEVES AU PIS,9.38,-0.14,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S45.csv
2023,45,,2023-11-06,2023-11-12,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),667.1,3.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S45.csv
2023,45,,2023-11-06,2023-11-12,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),938,-13.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S45.csv
2023,45,,2023-11-06,2023-11-12,PRIX MOYEN PONDERE AUX 100 KG VIF,672.1,0,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S45.csv
2023,45,,2023-11-06,2023-11-12,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,729.7,7.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S45.csv
2023,46,,2023-11-13,2023-11-19,ENTREE ABATTOIR,6.74,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S46.csv
2023,46,,2023-11-13,2023-11-19,NON ELEVES AU PIS,6.75,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S46.csv
2023,46,,2023-11-13,2023-11-19,ELEVES AU PIS,9.9,0.52,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S46.csv
2023,46,,2023-11-13,2023-11-19,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),674.5,7.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S46.csv
2023,46,,2023-11-13,2023-11-19,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),989.7,51.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S46.csv
2023,46,,2023-11-13,2023-11-19,PRIX MOYEN PONDERE AUX 100 KG VIF,673.5,1.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S46.csv
2023,46,,2023-11-13,2023-11-19,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,727,-2.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S46.csv
2023,47,,2023-11-20,2023-11-26,ENTREE ABATTOIR,6.89,0.15,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S47.csv
2023,47,,2023-11-20,2023-11-26,NON ELEVES AU PIS,6.84,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S47.csv
2023,47,,2023-11-20,2023-11-26,ELEVES AU PIS,9.48,-0.42,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S47.csv
2023,47,,2023-11-20,2023-11-26,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),684.1,9.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S47.csv
2023,47,,2023-11-20,2023-11-26,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),948.4,-41.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S47.csv
2023,47,,2023-11-20,2023-11-26,PRIX MOYEN PONDERE AUX 100 KG VIF,689.2,15.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S47.csv
2023,47,,2023-11-20,2023-11-26,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,740,13,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S47.csv
2023,48,,2023-11-27,2023-12-03,ENTREE ABATTOIR,6.91,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S48.csv
2023,48,,2023-11-27,2023-12-03,NON ELEVES AU PIS,6.86,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S48.csv
2023,48,,2023-11-27,2023-12-03,ELEVES AU PIS,9.84,0.36,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S48.csv
2023,48,,2023-11-27,2023-12-03,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),686.1,2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S48.csv
2023,48,,2023-11-27,2023-12-03,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),984.1,35.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S48.csv
2023,48,,2023-11-27,2023-12-03,PRIX MOYEN PONDERE AUX 100 KG VIF,691.4,2.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S48.csv
2023,48,,2023-11-27,2023-12-03,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,742.9,2.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S48.csv
2023,49,,2023-12-04,2023-12-10,ENTREE ABATTOIR,7.04,0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S49.csv
2023,49,,2023-12-04,2023-12-10,NON ELEVES AU PIS,6.95,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S49.csv
2023,49,,2023-12-04,2023-12-10,ELEVES AU PIS,10.33,0.49,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S49.csv
2023,49,,2023-12-04,2023-12-10,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),695.3,9.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S49.csv
2023,49,,2023-12-04,2023-12-10,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1033.1,49,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S49.csv
2023,49,,2023-12-04,2023-12-10,PRIX MOYEN PONDERE AUX 100 KG VIF,703.8,12.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S49.csv
2023,49,,2023-12-04,2023-12-10,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,754.3,11.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S49.csv
2023,50,,2023-12-11,2023-12-17,ENTREE ABATTOIR,7.02,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,NON ELEVES AU PIS,6.96,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,ELEVES AU PIS,9.89,-0.44,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),695.5,0.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),988.8,-44.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,PRIX MOYEN PONDERE AUX 100 KG VIF,702.3,-1.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,754.9,0.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S50.csv
2023,51,,2023-12-18,2023-12-24,ENTREE ABATTOIR,7.03,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,NON ELEVES AU PIS,6.96,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,ELEVES AU PIS,9.84,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),695.5,0,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),983.8,-5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,PRIX MOYEN PONDERE AUX 100 KG VIF,703.4,1.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,756.6,1.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S51.csv
2023,52,,2023-12-25,2023-12-31,ENTREE ABATTOIR,7.06,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,NON ELEVES AU PIS,6.99,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,ELEVES AU PIS,9.98,0.14,EUR/kg carcasse,COT-VRO-veaux_PMP-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),698.5,3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),998.3,14.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,PRIX MOYEN PONDERE AUX 100 KG VIF,705.5,2.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,754.2,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A23-S52.csv
2024,1,,2024-01-01,2024-01-07,ENTREE ABATTOIR,7,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,NON ELEVES AU PIS,6.99,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,ELEVES AU PIS,10.12,0.14,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),699,0.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1012,13.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,PRIX MOYEN PONDERE AUX 100 KG VIF,699.9,-5.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,751.7,-2.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S01.csv
2024,2,,2024-01-08,2024-01-14,ENTREE ABATTOIR,7.1,0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,NON ELEVES AU PIS,7.02,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,ELEVES AU PIS,10.13,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),701.8,2.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1013,1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,PRIX MOYEN PONDERE AUX 100 KG VIF,710.1,10.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,756.4,4.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S02.csv
2024,3,,2024-01-15,2024-01-21,ENTREE ABATTOIR,7.09,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,NON ELEVES AU PIS,7.06,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,ELEVES AU PIS,10.07,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),705.7,3.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1006.8,-6.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,PRIX MOYEN PONDERE AUX 100 KG VIF,708.9,-1.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,755.7,-0.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S03.csv
2024,4,,2024-01-22,2024-01-28,ENTREE ABATTOIR,7,-0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,NON ELEVES AU PIS,6.99,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,ELEVES AU PIS,9.83,-0.24,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),699.1,-6.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),982.7,-24.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,PRIX MOYEN PONDERE AUX 100 KG VIF,699.5,-9.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,752.9,-2.8,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S04.csv
2024,5,,2024-01-29,2024-02-04,ENTREE ABATTOIR,7.04,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,NON ELEVES AU PIS,7.05,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,ELEVES AU PIS,9.98,0.15,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),704.8,5.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),998,15.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,PRIX MOYEN PONDERE AUX 100 KG VIF,704.1,4.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,750.5,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S05.csv
2024,6,,2024-02-05,2024-02-11,ENTREE ABATTOIR,7.06,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,NON ELEVES AU PIS,7.02,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,ELEVES AU PIS,9.81,-0.17,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),702,-2.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),980.8,-17.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,PRIX MOYEN PONDERE AUX 100 KG VIF,706.2,2.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,754.2,3.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S06.csv
2024,7,,2024-02-12,2024-02-18,ENTREE ABATTOIR,6.99,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,NON ELEVES AU PIS,6.96,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,ELEVES AU PIS,9.91,0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),695.8,-6.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),990.9,10.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,PRIX MOYEN PONDERE AUX 100 KG VIF,698.6,-7.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,758.8,4.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S07.csv
2024,8,,2024-02-19,2024-02-25,ENTREE ABATTOIR,7.02,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,NON ELEVES AU PIS,7.03,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,ELEVES AU PIS,10.03,0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),702.8,7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1003.2,12.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,PRIX MOYEN PONDERE AUX 100 KG VIF,702.1,3.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,755.8,-3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S08.csv
2024,9,,2024-02-26,2024-03-03,ENTREE ABATTOIR,7.08,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,NON ELEVES AU PIS,7.04,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,ELEVES AU PIS,9.9,-0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),704.4,1.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),989.7,-13.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,PRIX MOYEN PONDERE AUX 100 KG VIF,708.3,6.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,751.4,-4.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S09.csv
2024,10,,2024-03-04,2024-03-10,ENTREE ABATTOIR,7,-0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,NON ELEVES AU PIS,6.97,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,ELEVES AU PIS,9.94,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),696.6,-7.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),993.8,4.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,PRIX MOYEN PONDERE AUX 100 KG VIF,700.4,-7.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,751.9,0.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S10.csv
2024,11,,2024-03-11,2024-03-17,ENTREE ABATTOIR,7.09,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,NON ELEVES AU PIS,7.01,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,ELEVES AU PIS,9.83,-0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),701.4,4.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),982.5,-11.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,PRIX MOYEN PONDERE AUX 100 KG VIF,708.6,8.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,752.7,0.8,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S11.csv
2024,12,,2024-03-18,2024-03-24,ENTREE ABATTOIR,7.04,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,NON ELEVES AU PIS,6.96,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,ELEVES AU PIS,10.26,0.43,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),696,-5.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1025.9,43.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,PRIX MOYEN PONDERE AUX 100 KG VIF,703.5,-5.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,753.7,1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S12.csv
2024,13,,2024-03-25,2024-03-31,ENTREE ABATTOIR,7,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,NON ELEVES AU PIS,6.94,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,ELEVES AU PIS,9.92,-0.34,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),693.5,-2.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),992.2,-33.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,PRIX MOYEN PONDERE AUX 100 KG VIF,699.5,-4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,751.3,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S13.csv
2024,14,,2024-04-01,2024-04-07,ENTREE ABATTOIR,6.97,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,NON ELEVES AU PIS,6.96,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,ELEVES AU PIS,10,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),696.3,2.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1000.1,7.9,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S14.csv
