annee,semaine,mois,date_debut,date_fin,marche,race,sexe,age_mois,classe,poids_kg,unite,prix,variation,source
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Femelle,6/12,U,270,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Femelle,12/24,U,400,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,4.15,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.35,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Limousins,Mâle,6/12,R,250,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Limousins,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Limousins,Mâle,6/12,R,350,EUR/kg vif,2.9,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Limousins,Femelle,6/12,R,270,EUR/kg vif,2.75,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Mâle,6/12,R,300,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Mâle,6/12,R,350,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Mâle,6/12,R,400,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Mâle,12/24,R,450,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Mâle,12/24,R,500,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Femelle,6/12,R,270,EUR/kg vif,2.6,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Croises,Femelle,12/24,R,400,EUR/kg vif,2.7,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,2.9,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.42,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.27,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Charolais,Mâle,6/12,U,300,EUR/kg vif,3.42,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Charolais,Mâle,6/12,U,350,EUR/kg vif,3.27,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,3.7,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Limousins,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,NANTES,Charolais,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,250,EUR/kg vif,3.85,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,300,EUR/kg vif,3.75,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,350,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Femelle,6/12,E,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,E,350,EUR/kg vif,3.5,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,250,EUR/kg vif,3.5,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,300,EUR/kg vif,3.51,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,350,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Femelle,6/12,U,270,EUR/kg vif,3.11,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,300,EUR/kg vif,3.52,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,350,EUR/kg vif,3.39,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,400,EUR/kg vif,3.4,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,450,EUR/kg vif,3.34,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,500,EUR/kg vif,3.29,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Femelle,6/12,U,270,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Femelle,12/24,U,400,EUR/kg vif,3.16,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,U,300,EUR/kg vif,3.34,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,U,350,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,U,400,EUR/kg vif,3.29,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,12/24,U,450,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,12/24,U,500,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Femelle,6/12,U,270,EUR/kg vif,2.98,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Femelle,12/24,U,400,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,3.93,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,3.88,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.33,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.28,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,250,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,300,EUR/kg vif,3.06,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,350,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Limousins,Femelle,6/12,R,270,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Charolais,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,R,300,EUR/kg vif,3.08,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,R,350,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,6/12,R,400,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,12/24,R,450,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Mâle,12/24,R,500,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Femelle,6/12,R,270,EUR/kg vif,2.69,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Croises,Femelle,12/24,R,400,EUR/kg vif,2.7,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Salers,Mâle,6/12,R,300,EUR/kg vif,2.83,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Salers,Mâle,6/12,R,350,EUR/kg vif,2.83,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Salers,Mâle,6/12,R,400,EUR/kg vif,2.83,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.13,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3.03,,COT-VRO-GB_maigres-A23-S01.csv
2023,1,,2023-01-02,2023-01-08,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S01.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Mâle,6/12,U,250,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Mâle,6/12,U,300,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Mâle,6/12,U,350,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Femelle,6/12,U,270,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Mâle,6/12,R,250,EUR/kg vif,3.16,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Mâle,6/12,R,300,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Mâle,6/12,R,350,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,LIMOGES,Limousins,Femelle,6/12,R,270,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Mâle,6/12,U,300,EUR/kg vif,3.23,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Mâle,6/12,U,350,EUR/kg vif,3.31,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Mâle,6/12,U,400,EUR/kg vif,3.36,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Femelle,6/12,U,320,EUR/kg vif,2.93,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.26,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.31,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.36,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Mâle,6/12,R,300,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Mâle,6/12,R,350,EUR/kg vif,3.06,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Mâle,6/12,R,400,EUR/kg vif,3.09,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Croises,Femelle,6/12,R,320,EUR/kg vif,2.88,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Salers,Mâle,6/12,R,300,EUR/kg vif,2.83,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Salers,Mâle,6/12,R,350,EUR/kg vif,2.83,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Salers,Mâle,6/12,R,400,EUR/kg vif,2.83,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.06,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3.11,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,3.11,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Mâle,6/12,U,,EUR/kg vif,3.57,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Mâle,6/12,U,350,EUR/kg vif,3.45,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Mâle,6/12,U,400,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Mâle,12/24,U,450,EUR/kg vif,3.34,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Mâle,12/24,U,500,EUR/kg vif,3.29,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Femelle,6/12,U,270,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,DIJON,Charolais,Femelle,12/24,U,400,EUR/kg vif,3.16,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,E,250,EUR/kg vif,3.85,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,E,300,EUR/kg vif,3.75,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,E,350,EUR/kg vif,3.65,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Femelle,6/12,E,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,E,350,EUR/kg vif,3.5,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,U,250,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,U,300,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,U,350,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Femelle,6/12,U,270,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,U,300,EUR/kg vif,3.4,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,U,350,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,U,400,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,12/24,U,450,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,12/24,U,500,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Femelle,6/12,U,270,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Femelle,12/24,U,400,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,4.1,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,3.35,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,3.3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,3.25,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,R,250,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,R,300,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Mâle,6/12,R,350,EUR/kg vif,2.9,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Limousins,Femelle,6/12,R,270,EUR/kg vif,2.75,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,R,300,EUR/kg vif,3.1,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,R,350,EUR/kg vif,3.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,6/12,R,400,EUR/kg vif,2.95,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,12/24,R,450,EUR/kg vif,2.85,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Mâle,12/24,R,500,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Femelle,6/12,R,270,EUR/kg vif,2.6,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Croises,Femelle,12/24,R,400,EUR/kg vif,2.7,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,2.8,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,3.15,,COT-VRO-GB_maigres-A23-S02.csv
2023,2,,2023-01-09,2023-01-15,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,3,,COT-VRO-GB_maigres-A23-S02.csv
