annee,semaine,mois,date_debut,date_fin,mode,region,couleur,conformation,unite,prix,variation,source
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.89,0.03,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.71,0.02,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.74,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,NORD,ROSE,R,EUR/kg carcasse,6.52,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,NORD,ROSE,O,EUR/kg carcasse,6.45,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,NORD,ROSE,P,EUR/kg carcasse,5.56,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE TRES CLAIR,R,EUR/kg carcasse,8.05,0.04,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.45,-0.18,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.6,0.01,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,8.05,0.04,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.38,0.05,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.82,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE,R,EUR/kg carcasse,7.42,0.01,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE,O,EUR/kg carcasse,6.72,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,SUD,ROSE,P,EUR/kg carcasse,6.26,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,8.05,0.04,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.45,-0.18,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.54,0.02,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.97,0.04,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.6,0.04,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.77,0,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,6.75,-0.19,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,6.52,-0.02,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Non élevés au pis,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.81,0.03,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Élevés au pis,SUD,ROSE TRES CLAIR,U,EUR/kg carcasse,10.77,-0.44,COT-VRO-veaux_bouch_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,9.45,-0.79,COT-VRO-veaux_bouch_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,10.77,-0.44,COT-VRO-veaux_bouch_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,9.45,-0.79,COT-VRO-veaux_bouch_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.45,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.89,0.03,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.71,0.02,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.74,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE,R,EUR/kg carcasse,6.52,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE,O,EUR/kg carcasse,6.45,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,NORD,ROSE,P,EUR/kg carcasse,5.56,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE TRES CLAIR,U,EUR/kg carcasse,10.77,-0.44,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE TRES CLAIR,R,EUR/kg carcasse,8.05,0.04,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.45,-0.18,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.86,-0.32,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE CLAIR,R,EUR/kg carcasse,8.05,0.02,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.38,0.05,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.82,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE,R,EUR/kg carcasse,7.42,0.01,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE,O,EUR/kg carcasse,6.72,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,SUD,ROSE,P,EUR/kg carcasse,6.26,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,10.77,-0.44,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,8.05,0.04,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.45,-0.18,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.72,-0.17,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,7.97,0.03,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.6,0.04,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.77,0,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,6.75,-0.19,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,6.52,-0.02,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Ensemble,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.81,0.03,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE TRES CLAIR,R,EUR/kg carcasse,7.95,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.76,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE TRES CLAIR,P,EUR/kg carcasse,7.14,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.45,0,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.89,0,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.71,0,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.77,0.03,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE,R,EUR/kg carcasse,6.52,0,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE,O,EUR/kg carcasse,6.34,-0.11,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROSE,P,EUR/kg carcasse,5.56,0,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,NORD,ROUGE,O,EUR/kg carcasse,5.32,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE TRES CLAIR,R,EUR/kg carcasse,8.38,0.33,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.36,-0.09,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.66,0.06,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,8.14,0.09,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.37,-0.01,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.79,-0.03,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE,U,EUR/kg carcasse,8.26,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE,R,EUR/kg carcasse,7.58,0.16,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE,O,EUR/kg carcasse,6.74,0.02,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,SUD,ROSE,P,EUR/kg carcasse,6.12,-0.14,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,8.07,0.02,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.6,0.15,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,P,EUR/kg carcasse,7.14,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.58,0.04,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,8.02,0.05,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.59,-0.01,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.78,0.01,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,8.26,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,6.92,0.17,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,6.46,-0.06,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.78,-0.03,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Non élevés au pis,COTATION NATIONALE,ROUGE,O,EUR/kg carcasse,5.32,,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevés au pis,SUD,ROSE TRES CLAIR,U,EUR/kg carcasse,10.79,0.02,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,10.54,1.09,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,8.54,,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,10.79,0.02,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,10.54,1.09,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,8.54,,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE TRES CLAIR,R,EUR/kg carcasse,7.95,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.76,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE TRES CLAIR,P,EUR/kg carcasse,7.14,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.45,0,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.89,0,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.71,0,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.77,0.03,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE,R,EUR/kg carcasse,6.52,0,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE,O,EUR/kg carcasse,6.34,-0.11,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROSE,P,EUR/kg carcasse,5.56,0,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,NORD,ROUGE,O,EUR/kg carcasse,5.32,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE TRES CLAIR,U,EUR/kg carcasse,10.79,0.02,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE TRES CLAIR,R,EUR/kg carcasse,8.38,0.33,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE TRES CLAIR,O,EUR/kg carcasse,7.36,-0.09,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE CLAIR,U,EUR/kg carcasse,9.24,0.38,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE CLAIR,R,EUR/kg carcasse,8.15,0.1,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.37,-0.01,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.79,-0.03,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE,U,EUR/kg carcasse,8.26,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE,R,EUR/kg carcasse,7.58,0.16,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE,O,EUR/kg carcasse,6.74,0.02,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,SUD,ROSE,P,EUR/kg carcasse,6.12,-0.14,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,U,EUR/kg carcasse,10.79,0.02,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,8.07,0.02,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,O,EUR/kg carcasse,7.6,0.15,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE TRES CLAIR,P,EUR/kg carcasse,7.14,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,9.01,0.29,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,8.03,0.06,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.59,-0.01,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.78,0.01,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE,U,EUR/kg carcasse,8.26,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE,R,EUR/kg carcasse,6.92,0.17,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE,O,EUR/kg carcasse,6.46,-0.06,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROSE,P,EUR/kg carcasse,5.78,-0.03,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Ensemble,COTATION NATIONALE,ROUGE,O,EUR/kg carcasse,5.32,,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE CLAIR,U,EUR/kg carcasse,8.45,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE CLAIR,R,EUR/kg carcasse,7.89,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE CLAIR,O,EUR/kg carcasse,7.71,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE CLAIR,P,EUR/kg carcasse,6.77,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE,R,EUR/kg carcasse,6.52,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE,O,EUR/kg carcasse,6.34,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROSE,P,EUR/kg carcasse,5.56,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,NORD,ROUGE,O,EUR/kg carcasse,5.32,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE TRES CLAIR,R,EUR/kg carcasse,8.38,0,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE CLAIR,U,EUR/kg carcasse,8.72,0.06,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE CLAIR,R,EUR/kg carcasse,8.17,0.03,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE CLAIR,O,EUR/kg carcasse,7.41,0.04,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE CLAIR,P,EUR/kg carcasse,6.93,0.14,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE,R,EUR/kg carcasse,7.45,-0.13,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE,O,EUR/kg carcasse,6.76,0.02,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROSE,P,EUR/kg carcasse,6.25,0.13,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,SUD,ROUGE,O,EUR/kg carcasse,5.77,,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,COTATION NATIONALE,ROSE TRES CLAIR,R,EUR/kg carcasse,8.38,0.31,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,U,EUR/kg carcasse,8.59,0.01,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,R,EUR/kg carcasse,8.04,0.02,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,O,EUR/kg carcasse,7.61,0.02,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Non élevés au pis,COTATION NATIONALE,ROSE CLAIR,P,EUR/kg carcasse,6.83,0.05,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
