annee,semaine,mois,date_debut,date_fin,espece,etat_engraissement,conformation,zone,poids,unite,prix,variation,source
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.83,-0.61,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.73,-0.17,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.64,-0.11,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.15,-0.26,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.16,-0.3,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.99,-0.49,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.77,-0.03,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.69,-0.18,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.49,-0.06,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.5,-0.07,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.67,-0.03,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.76,-0.13,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,8.88,-0.23,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.51,-0.06,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.53,-0.08,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.73,-0.05,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.12,-0.06,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.25,-0.09,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.32,-0.16,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.85,-0.12,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.77,-0.08,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.62,-0.05,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.26,-0.04,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,8.64,-0.05,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.64,-0.07,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.52,-0.05,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.28,-0.08,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.75,-0.06,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.25,0.05,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.33,-0.07,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.23,-0.19,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.44,-0.07,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.11,-0.07,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.92,-0.08,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.38,-0.08,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.21,-0.07,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.04,-0.15,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.93,-0.29,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.15,-0.06,COT-VRO-ovins_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.7,-0.14,COT-VRO-ovins_synthese-A24-S27.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.5,0.11,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.44,0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.08,0.64,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.51,0.11,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.45,0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.08,0.62,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,8.95,0.19,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.19,0.2,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.22,0.39,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.73,0,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.59,-0.05,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.25,0.1,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.29,0.13,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.26,0.27,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.24,,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.86,0.09,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.73,0.04,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.51,0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.49,-0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.57,-0.1,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.81,0.05,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,8.96,0.08,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.53,0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.53,0,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.67,-0.06,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.1,-0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.25,0,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.31,-0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.84,-0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.79,0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.67,0.05,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.33,0.07,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,8.64,0,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.63,-0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.55,0.03,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.32,0.04,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.74,-0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.18,-0.07,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.34,0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.34,0.11,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.71,,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.44,0,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.15,0.04,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.9,-0.02,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.38,0,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.22,0.01,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.11,0.07,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.48,,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.29,,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.98,0.05,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.2,0.05,COT-VRO-ovins_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.82,0.12,COT-VRO-ovins_synthese-A24-S28.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.38,-0.12,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.28,-0.16,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.3,-0.78,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.38,-0.13,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.29,-0.16,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.31,-0.77,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.02,0.07,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.13,-0.06,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.08,-0.14,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.58,-0.15,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.49,-0.1,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.31,,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.28,0.03,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.25,-0.04,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.15,-0.11,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.13,-0.11,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,8.93,0.07,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,8.82,0.09,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.52,0.01,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.48,-0.01,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.58,0.01,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.68,-0.13,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,8.91,-0.05,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.53,0,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.5,-0.03,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.67,0,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.07,-0.03,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.18,-0.07,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.15,-0.16,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.57,-0.27,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.71,-0.08,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.56,-0.11,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.2,-0.13,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,8.49,-0.15,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.58,-0.05,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.46,-0.09,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.18,-0.14,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,8.53,-0.21,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,8.75,-0.59,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,8.78,-0.56,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,9.37,-0.07,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.07,-0.08,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.84,-0.06,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,9.32,-0.06,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.01,-0.21,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.83,-0.28,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.25,-0.04,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,8.94,-0.04,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.18,-0.02,COT-VRO-ovins_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,8.78,-0.04,COT-VRO-ovins_synthese-A24-S29.csv
2024,30,,2024-07-22,2024-07-28,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.42,0.04,COT-VRO-ovins_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,9.37,0.09,COT-VRO-ovins_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,8.37,0.07,COT-VRO-ovins_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.42,0.04,COT-VRO-ovins_synthese-A24-S30.csv
