annee,semaine,mois,date_debut,date_fin,categorie,sexe,poids,prix,variation,unite,source
2025,11,,2025-03-10,2025-03-16,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,179,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,208,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S11.csv
2025,11,,2025-03-10,2025-03-16,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,246,10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S11.csv
2025,12,,2025-03-17,2025-03-23,Élevage supérieur,Mâle,,365,17,EUR/tête,COT-VRO-veaux14j_synthese-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,Élevage supérieur,Femelle,,318,16,EUR/tête,COT-VRO-veaux14j_synthese-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,173,27,EUR/tête,COT-VRO-veaux14j_synthese-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,205,26,EUR/tête,COT-VRO-veaux14j_synthese-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,241,33,EUR/tête,COT-VRO-veaux14j_synthese-A25-S12.csv
2025,12,,2025-03-17,2025-03-23,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,270,24,EUR/tête,COT-VRO-veaux14j_synthese-A25-S12.csv
2025,13,,2025-03-24,2025-03-30,Élevage supérieur,Mâle,,371,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,Élevage supérieur,Femelle,,324,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,174,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,207,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,243,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S13.csv
2025,13,,2025-03-24,2025-03-30,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,273,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S13.csv
2025,14,,2025-03-31,2025-04-06,Élevage supérieur,Mâle,,377,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,Élevage supérieur,Femelle,,325,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,177,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,211,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,247,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S14.csv
2025,14,,2025-03-31,2025-04-06,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,278,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S14.csv
2025,15,,2025-04-07,2025-04-13,Élevage supérieur,Mâle,,382,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,Élevage supérieur,Femelle,,331,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,181,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,217,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,249,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,283,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S15.csv
2025,16,,2025-04-14,2025-04-20,Élevage supérieur,Mâle,,392,10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,Élevage supérieur,Femelle,,338,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,190,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,225,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,256,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,291,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S16.csv
2025,17,,2025-04-21,2025-04-27,Élevage supérieur,Mâle,,392,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,Élevage supérieur,Femelle,,341,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,196,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,230,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,260,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S17.csv
2025,17,,2025-04-21,2025-04-27,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,294,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S17.csv
2025,18,,2025-04-28,2025-05-04,Élevage supérieur,Mâle,,402,10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,Élevage supérieur,Femelle,,345,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,204,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,238,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,269,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S18.csv
2025,18,,2025-04-28,2025-05-04,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,303,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S18.csv
2025,19,,2025-05-05,2025-05-11,Élevage supérieur,Mâle,,402,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,Élevage supérieur,Femelle,,348,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,205,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,239,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,270,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S19.csv
2025,19,,2025-05-05,2025-05-11,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,304,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S19.csv
2025,20,,2025-05-12,2025-05-18,Élevage supérieur,Mâle,,422,20,EUR/tête,COT-VRO-veaux14j_synthese-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,Élevage supérieur,Femelle,,368,20,EUR/tête,COT-VRO-veaux14j_synthese-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,223,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,256,17,EUR/tête,COT-VRO-veaux14j_synthese-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,287,17,EUR/tête,COT-VRO-veaux14j_synthese-A25-S20.csv
2025,20,,2025-05-12,2025-05-18,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,322,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S20.csv
2025,21,,2025-05-19,2025-05-25,Élevage supérieur,Mâle,,428,6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,Élevage supérieur,Femelle,,372,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,224,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,256,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,287,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S21.csv
2025,21,,2025-05-19,2025-05-25,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,325,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S21.csv
2025,22,,2025-05-26,2025-06-01,Élevage supérieur,Mâle,,443,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,Élevage supérieur,Femelle,,390,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,234,10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,269,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,301,14,EUR/tête,COT-VRO-veaux14j_synthese-A25-S22.csv
2025,22,,2025-05-26,2025-06-01,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,338,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S22.csv
2025,23,,2025-06-02,2025-06-08,Élevage supérieur,Mâle,,444,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,Élevage supérieur,Femelle,,386,-4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,243,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,277,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,310,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S23.csv
2025,23,,2025-06-02,2025-06-08,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,347,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S23.csv
2025,24,,2025-06-09,2025-06-15,Élevage supérieur,Mâle,,456,12,EUR/tête,COT-VRO-veaux14j_synthese-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,Élevage supérieur,Femelle,,399,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,262,19,EUR/tête,COT-VRO-veaux14j_synthese-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,292,15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,324,14,EUR/tête,COT-VRO-veaux14j_synthese-A25-S24.csv
2025,24,,2025-06-09,2025-06-15,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,361,14,EUR/tête,COT-VRO-veaux14j_synthese-A25-S24.csv
2025,25,,2025-06-16,2025-06-22,Élevage supérieur,Mâle,,461,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,Élevage supérieur,Femelle,,403,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,262,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,295,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,326,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S25.csv
2025,25,,2025-06-16,2025-06-22,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,365,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S25.csv
2025,26,,2025-06-23,2025-06-29,Élevage supérieur,Mâle,,477,16,EUR/tête,COT-VRO-veaux14j_synthese-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,Élevage supérieur,Femelle,,420,17,EUR/tête,COT-VRO-veaux14j_synthese-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,279,17,EUR/tête,COT-VRO-veaux14j_synthese-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,316,21,EUR/tête,COT-VRO-veaux14j_synthese-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,348,22,EUR/tête,COT-VRO-veaux14j_synthese-A25-S26.csv
2025,26,,2025-06-23,2025-06-29,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,383,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S26.csv
2025,27,,2025-06-30,2025-07-06,Élevage supérieur,Mâle,,489,12,EUR/tête,COT-VRO-veaux14j_synthese-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,Élevage supérieur,Femelle,,432,12,EUR/tête,COT-VRO-veaux14j_synthese-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,279,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,321,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,352,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S27.csv
2025,27,,2025-06-30,2025-07-06,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,390,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S27.csv
2025,28,,2025-07-07,2025-07-13,Élevage supérieur,Mâle,,488,-1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,Élevage supérieur,Femelle,,427,-5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,278,-1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,320,-1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,350,-2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,389,-1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S28.csv
2025,29,,2025-07-14,2025-07-20,Élevage supérieur,Mâle,,496,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,Élevage supérieur,Femelle,,435,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,280,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,320,0,EUR/tête,COT-VRO-veaux14j_synthese-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,352,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,393,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S29.csv
2025,30,,2025-07-21,2025-07-27,Élevage supérieur,Mâle,,486,-10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,Élevage supérieur,Femelle,,425,-10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,276,-4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,318,-2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,349,-3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,387,-6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S30.csv
2025,31,,2025-07-28,2025-08-03,Élevage supérieur,Mâle,,484,-2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Élevage supérieur,Femelle,,419,-6,EUR/tête,COT-VRO-veaux14j_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,256,-20,EUR/tête,COT-VRO-veaux14j_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,297,-21,EUR/tête,COT-VRO-veaux14j_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,329,-20,EUR/tête,COT-VRO-veaux14j_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,374,-13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S31.csv
2025,32,,2025-08-04,2025-08-10,Élevage supérieur,Mâle,,474,-10,EUR/tête,COT-VRO-veaux14j_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Élevage supérieur,Femelle,,405,-14,EUR/tête,COT-VRO-veaux14j_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,238,-18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,277,-20,EUR/tête,COT-VRO-veaux14j_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,310,-19,EUR/tête,COT-VRO-veaux14j_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,359,-15,EUR/tête,COT-VRO-veaux14j_synthese-A25-S32.csv
2025,33,,2025-08-11,2025-08-17,Élevage supérieur,Mâle,,475,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Élevage supérieur,Femelle,,408,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,241,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,278,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,312,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,360,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S33.csv
2025,34,,2025-08-18,2025-08-24,Élevage supérieur,Mâle,,476,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,Élevage supérieur,Femelle,,405,-3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,233,-8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,273,-5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,309,-3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,358,-2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S34.csv
2025,35,,2025-08-25,2025-08-31,Élevage supérieur,Mâle,,481,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,Élevage supérieur,Femelle,,408,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,253,20,EUR/tête,COT-VRO-veaux14j_synthese-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,291,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,327,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,371,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S35.csv
2025,36,,2025-09-01,2025-09-07,Élevage supérieur,Mâle,,483,2,EUR/tête,COT-VRO-veaux14j_synthese-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,Élevage supérieur,Femelle,,417,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,249,-4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,287,-4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,328,1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,370,-1,EUR/tête,COT-VRO-veaux14j_synthese-A25-S36.csv
2025,37,,2025-09-08,2025-09-14,Élevage supérieur,Mâle,,490,7,EUR/tête,COT-VRO-veaux14j_synthese-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,Élevage supérieur,Femelle,,420,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,252,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,290,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,331,3,EUR/tête,COT-VRO-veaux14j_synthese-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,375,5,EUR/tête,COT-VRO-veaux14j_synthese-A25-S37.csv
2025,38,,2025-09-15,2025-09-21,Élevage supérieur,Mâle,,499,9,EUR/tête,COT-VRO-veaux14j_synthese-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,Élevage supérieur,Femelle,,428,8,EUR/tête,COT-VRO-veaux14j_synthese-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,256,4,EUR/tête,COT-VRO-veaux14j_synthese-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,306,16,EUR/tête,COT-VRO-veaux14j_synthese-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,349,18,EUR/tête,COT-VRO-veaux14j_synthese-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,386,11,EUR/tête,COT-VRO-veaux14j_synthese-A25-S38.csv
2025,39,,2025-09-22,2025-09-28,Élevage supérieur,Mâle,,512,13,EUR/tête,COT-VRO-veaux14j_synthese-A25-S39.csv
